"","mean","variance","variance.expected","variance.standardized","gene","rank","features","num_cells_expressed"
"TMEM141",0.155438656032581,0.169317411927047,0.192425058385304,0.879913527623889,"TMEM141",8027,"No",813
"PMPCB",0.248769726794502,0.292142494996478,0.332018341039808,0.879898664879651,"PMPCB",8028,"No",1220
"PRDX5",0.453589003902936,0.621954615167592,0.706872540041201,0.87986812322818,"PRDX5",8029,"No",1905
"NSMAF",0.0795859494315289,0.0834477579288205,0.0948429723280602,0.879851779003466,"NSMAF",8030,"No",441
"GDI1",0.104021720685559,0.110868072847888,0.126008822460356,0.879843733820845,"GDI1",8031,"No",566
"TMEM126A",0.140335991854743,0.152230504877142,0.173022629694659,0.879830026545032,"TMEM126A",8032,"No",744
"HENMT1",0.088919056507721,0.0939250533587837,0.106762261344217,0.879758935191118,"HENMT1",8033,"No",488
"RANBP1",0.359070083149499,0.458962611007403,0.521695745785527,0.879751492541565,"RANBP1",8034,"No",1642
"TBPL1",0.130663499066689,0.14144417951776,0.160778050885346,0.879748067219874,"TBPL1",8035,"No",694
"PCNX3",0.0431019854064144,0.0439667507988408,0.0499781304625792,0.879719797277346,"PCNX3",8036,"No",246
"ARIH2",0.218734091294756,0.252045444046342,0.286507112271784,0.879717931076176,"ARIH2",8037,"No",1087
"SLC35C2",0.141354148990327,0.153301424625094,0.174269714180095,0.879679095971149,"SLC35C2",8038,"No",747
"PNRC2",0.388426947225522,0.507449205329394,0.576893262462638,0.879624080134342,"PNRC2",8039,"No",1702
"CD2BP2",0.14406923468522,0.156260220596105,0.177646822398086,0.879611683939622,"CD2BP2",8040,"No",762
"AXIN1",0.0726285423383676,0.0755117080582446,0.0858479299420557,0.879598472662214,"AXIN1",8041,"No",406
"ZNRD1",0.213134227049041,0.244450680724099,0.277919888271379,0.879572463289878,"ZNRD1",8042,"No",1062
"TSN",0.155608348888512,0.169434342170609,0.192646931927054,0.879507088307886,"TSN",8043,"No",818
"DYNLT3",0.206516205667741,0.235517613323548,0.267801712569312,0.879447749097545,"DYNLT3",8044,"No",1032
"CWF19L2",0.332428304768369,0.415779523244871,0.472779374868832,0.879436678810758,"CWF19L2",8045,"No",1513
"CPSF4",0.0515866282029527,0.0526676281443147,0.0598884078034081,0.879429426763242,"CPSF4",8046,"No",293
"L3MBTL2",0.0705922280671984,0.0730878535512633,0.0831110806429575,0.879399629818881,"L3MBTL2",8047,"No",394
"DEK",0.79602918717122,1.40984845264421,1.60321764972601,0.87938680870011,"DEK",8048,"No",2667
"COA3",0.148820634651281,0.161657213749293,0.1838318779072,0.879375305249817,"COA3",8049,"No",779
"KDELR2",0.216697777023587,0.249198394219429,0.28338432579443,0.879365481915196,"KDELR2",8050,"No",1087
"SNX11",0.0376718140166299,0.0382954611826729,0.0435510764127906,0.879322954493624,"SNX11",8051,"No",216
"PXMP4",0.0403868997115221,0.0411384789322228,0.0467871815885703,0.879268157120041,"PXMP4",8052,"No",231
"UTP4",0.0403868997115221,0.0411384789322228,0.0467871815885703,0.87926815712004,"UTP4",8053,"No",231
"CDK12",0.271847955201086,0.324253152710087,0.368780535073677,0.879257774940088,"CDK12",8054,"No",1303
"VKORC1",0.175801798744273,0.194478841904437,0.221198323677178,0.879205767346869,"VKORC1",8055,"No",912
"TSR3",0.180553198710334,0.200592565609678,0.228159752959339,0.879175941452848,"TSR3",8056,"No",943
"DTNBP1",0.123536399117597,0.133072895696265,0.151362314620117,0.879167948972279,"DTNBP1",8057,"No",658
"DENND4B",0.0958764636008824,0.101634385279276,0.115604796830253,0.87915370353111,"DENND4B",8058,"No",524
"FTO",0.0517563210588834,0.0528198102642635,0.060089730326044,0.879015598466923,"FTO",8059,"No",294
"RFXAP",0.0434413711182759,0.0442768175481535,0.0503729866838908,0.878979398740186,"RFXAP",8060,"No",248
"WDR61",0.134227049041235,0.145421996640934,0.165447345944417,0.878962402272614,"WDR61",8061,"No",710
"ABHD16A",0.0880705922280672,0.09288719664522,0.105686212558273,0.878896067866975,"ABHD16A",8062,"No",484
"CCSER2",0.381639232988291,0.49570491598936,0.564030119193357,0.87886249177311,"CCSER2",8063,"No",1672
"ZNF706",0.523841846258273,0.759996643007598,0.864788467097414,0.878823749301916,"ZNF706",8064,"No",2133
"METTL17",0.116069913456643,0.124339473726351,0.141485945158457,0.878811486095646,"METTL17",8065,"No",625
"GOLPH3L",0.0378415068725607,0.0384523665932484,0.0437562366297678,0.878785964126741,"GOLPH3L",8066,"No",217
"SUCLG1",0.249618191074156,0.292907610476903,0.333326768779677,0.878740137041047,"SUCLG1",8067,"No",1216
"COPS8",0.119463770575259,0.128292176767655,0.146002650527409,0.878697587367222,"COPS8",8068,"No",643
"CARHSP1",0.187001527235703,0.209084235741046,0.237970794190938,0.87861300985232,"CARHSP1",8069,"No",958
"NDUFA2",0.473952146614628,0.659750789970364,0.750934623241585,0.878572873790764,"NDUFA2",8070,"No",1963
"SF3B4",0.139996606142881,0.151646775277007,0.172607930651583,0.878562037703309,"SF3B4",8071,"No",742
"LSM10",0.244018326828441,0.285319356079554,0.324760827194548,0.878552251958103,"LSM10",8072,"No",1198
"NAA20",0.191583234345834,0.21532629470868,0.245095323854205,0.878541015481673,"NAA20",8073,"No",970
"RABIF",0.0765314780247752,0.0798513753243086,0.0908981447866035,0.878470902918554,"RABIF",8074,"No",426
"LIN37",0.0407262854233837,0.041450388916902,0.0471847973268573,0.878469152463834,"LIN37",8075,"No",234
"PSMD2",0.217037162735449,0.249390609107499,0.283904854302143,0.878430239315614,"PSMD2",8076,"No",1083
"MRPL16",0.151535720346173,0.16457545854224,0.187356272212899,0.878409121821262,"MRPL16",8077,"No",794
"AK6",0.11539114203292,0.123478279602446,0.140585663417276,0.878313453882893,"AK6",8078,"No",622
"COQ8B",0.0380111997284914,0.0386092144027187,0.0439612368543504,0.878255871886319,"COQ8B",8079,"No",218
"TUSC2",0.135414899032751,0.146629143002692,0.166959028350502,0.878234285688758,"TUSC2",8080,"No",716
"ISOC1",0.0588834210079756,0.0601777754430129,0.0685218612710628,0.878227390890017,"ISOC1",8081,"No",333
"TANGO2",0.0543017138978449,0.0554350732438372,0.063127568848875,0.87814364238463,"TANGO2",8082,"No",309
"RCN2",0.219752248430341,0.252956693530673,0.288067874070054,0.878114903813107,"RCN2",8083,"No",1093
"AHSA1",0.229255048362464,0.265661308496657,0.302546685573292,0.878083684814662,"AHSA1",8084,"No",1136
"PRRC2A",0.130493806210759,0.140979338598765,0.160554172506887,0.878079569017229,"PRRC2A",8085,"No",696
"PREP",0.0497200067877142,0.0506503798389678,0.0576835609064821,0.878073042700737,"PREP",8086,"No",283
"NAA40",0.0356354997454607,0.0360686600565943,0.0410774702348058,0.878064297787072,"NAA40",8087,"No",205
"NUDT21",0.154759884608858,0.168170228315804,0.191539361614023,0.877993050090089,"NUDT21",8088,"No",810
"COPZ1",0.268793483794332,0.319455383854337,0.363849113401081,0.877988627945863,"COPZ1",8089,"No",1288
"ELP3",0.0661802138129985,0.0679208616111555,0.0773644800506251,0.877933407769439,"ELP3",8090,"No",372
"SKAP1",0.561343967418972,0.838607290525795,0.955270446363722,0.877874212185659,"SKAP1",8091,"No",2190
"CERS5",0.0919735279144748,0.0971063047980925,0.110616950811131,0.87786097958795,"CERS5",8092,"No",502
"PRPS2",0.0565077210249448,0.0577364102000498,0.0657712179974665,0.877837022909841,"PRPS2",8093,"No",320
"SRSF1",0.29034447649754,0.350342939700053,0.399142585454267,0.877738814317,"SRSF1",8094,"No",1363
"KEAP1",0.0648226709655523,0.0664015172591923,0.0756519764531037,0.877723496098667,"KEAP1",8095,"No",366
"LRP10",0.251993891057187,0.295789048163622,0.337014644445891,0.877674169471034,"LRP10",8096,"No",1227
"MPG",0.191413541489903,0.214882132586456,0.244831595239957,0.877673211971898,"MPG",8097,"No",984
"PEX6",0.044120142541999,0.0448962598335169,0.0511551870639905,0.877648238825822,"PEX6",8098,"No",253
"MRPS18C",0.240624469709825,0.280515020697803,0.319631847959695,0.877619118646717,"MRPS18C",8099,"No",1176
"SCP2",0.452570846767351,0.618464621804386,0.70471584813524,0.877608504819228,"SCP2",8100,"No",1911
"UBXN6",0.0768708637366367,0.0801387472381716,0.0913382169199854,0.877384625412328,"UBXN6",8101,"No",428
"BTD",0.0700831494994061,0.0723108722431682,0.0824231315499749,0.877312847538731,"BTD",8102,"No",392
"SMAGP",0.0792465637196674,0.0828227859373575,0.0944077397731887,0.877288092441749,"SMAGP",8103,"No",441
"WRNIP1",0.0649923638214831,0.0665492064929345,0.0758654452578474,0.877200499736753,"WRNIP1",8104,"No",366
"PSMD7",0.376548447310368,0.486327052854421,0.554429690583124,0.87716632264577,"PSMD7",8105,"No",1661
"RELA",0.157305277447819,0.17093991985843,0.194877921215573,0.877164117885558,"RELA",8106,"No",824
"PSMC6",0.273035805192601,0.325133297597612,0.370703092214641,0.877071986789226,"PSMC6",8107,"No",1321
"LUC7L2",0.292550483624639,0.353299892435702,0.402839660471557,0.87702360790925,"LUC7L2",8108,"No",1368
"RSAD1",0.0841676565416596,0.0882981741947286,0.100690693952976,0.876924874864444,"RSAD1",8109,"No",467
"APEX2",0.0359748854573222,0.0363837957031648,0.041491152863511,0.876904910857812,"APEX2",8110,"No",207
"MANBAL",0.0359748854573222,0.0363837957031648,0.041491152863511,0.876904910857812,"MANBAL",8111,"No",207
"NDUFS2",0.255727133887663,0.300682146848492,0.34289295890478,0.876897991165759,"NDUFS2",8112,"No",1256
"ALG5",0.160868827422366,0.175067269450711,0.19966493660034,0.876805274033355,"ALG5",8113,"No",842
"MCM9",0.0385202782962837,0.0390794122244984,0.0445752567572043,0.876706385279147,"MCM9",8114,"No",221
"KLHDC2",0.202952655693195,0.23001843580973,0.26238740070556,0.876636740907576,"KLHDC2",8115,"No",1021
"HECTD1",0.254708976752079,0.299165279344044,0.34127876102891,0.876600930108,"HECTD1",8116,"No",1231
"SCAF4",0.102155099270321,0.108367724073195,0.123625832661263,0.876578314907089,"SCAF4",8117,"No",556
"STK25",0.102155099270321,0.108367724073195,0.123625832661263,0.876578314907088,"STK25",8118,"No",556
"GFER",0.0924826064822671,0.0975215511655072,0.111261249997103,0.876509576946574,"GFER",8119,"No",508
"S1PR4",0.610045817071101,0.944990714125844,1.07816075066952,0.876484061898005,"S1PR4",8120,"No",2292
"ARL6IP1",0.541320210419141,0.794499071412604,0.906472761592457,0.876473188247645,"ARL6IP1",8121,"No",2122
"APH1A",0.267945019514678,0.31770448305946,0.362482112756118,0.876469408776629,"APH1A",8122,"No",1292
"PATL1",0.0680468352282369,0.0698766495372498,0.0797295449342999,0.876421025541171,"PATL1",8123,"No",383
"LEMD2",0.0680468352282369,0.0698766495372498,0.0797295449342999,0.876421025541171,"LEMD2",8124,"No",383
"CIAPIN1",0.0855251993891057,0.0897649863387461,0.102427048374306,0.876379704028098,"CIAPIN1",8125,"No",472
"RIOX1",0.036144578313253,0.0365412771247923,0.0416977924121906,0.876336012313912,"RIOX1",8126,"No",208
"LZTR1",0.036144578313253,0.0365412771247923,0.0416977924121906,0.876336012313912,"LZTR1",8127,"No",208
"PPP1R7",0.3149499406075,0.386872523800487,0.441538025054337,0.876192993237385,"PPP1R7",8128,"No",1456
"EGLN2",0.234345834040387,0.271786898029571,0.310201146424264,0.876163422226199,"EGLN2",8129,"No",1160
"RNASEH2C",0.306804683522824,0.374286682313429,0.427248496418294,0.876039788205562,"RNASEH2C",8130,"No",1442
"SURF1",0.245036483964025,0.285839666862852,0.326307268020891,0.875983144955746,"SURF1",8131,"No",1208
"ARHGAP9",0.271338876633294,0.32232334288245,0.367957441262672,0.875979955117557,"ARHGAP9",8132,"No",1309
"MESD",0.296453419311047,0.358638132461569,0.409430091164022,0.875944734403758,"MESD",8133,"No",1392
"NOL10",0.0750042423213983,0.0778764638312874,0.0889204633314994,0.875799123323951,"NOL10",8134,"No",417
"POMP",0.564737824537587,0.843949850634591,0.963646582860613,0.875787727207274,"POMP",8135,"No",2219
"JOSD2",0.128118106227728,0.137859950746446,0.157414181260262,0.8757784695301,"JOSD2",8136,"No",683
"MAD2L1BP",0.0363142711691838,0.0366987009453147,0.0419042942763141,0.875774227417505,"MAD2L1BP",8137,"No",209
"POLRMT",0.0388596640081453,0.0393925894334921,0.0449825267112334,0.875730918504731,"POLRMT",8138,"No",223
"NMT1",0.249618191074156,0.291889280538003,0.333326768779677,0.875685087059228,"NMT1",8139,"No",1225
"CYTH2",0.0916341422026133,0.0964897425679893,0.110188168169503,0.875681519812161,"CYTH2",8140,"No",502
"UCHL3",0.0950279993212286,0.100268893479313,0.114515501852886,0.875592315947972,"UCHL3",8141,"No",520
"GLRX5",0.214152384184626,0.244694448601327,0.279480691807763,0.87553257084977,"GLRX5",8142,"No",1080
"OTUB1",0.234176141184456,0.271357251385853,0.309946516307568,0.8754970199974,"OTUB1",8143,"No",1155
"PHYKPL",0.202443577125403,0.229036797774849,0.261616673363245,0.875467128415166,"PHYKPL",8144,"No",1028
"RHBDD2",0.0811131851349058,0.0847297857273451,0.0967928682339089,0.875372197077452,"RHBDD2",8145,"No",450
"KTN1",0.743254708976752,1.26451873297382,1.44455223513749,0.875370721954863,"KTN1",8146,"No",2591
"SUPT5H",0.214661462752418,0.245324719894463,0.280261287534653,0.87534287040671,"SUPT5H",8147,"No",1073
"CYP3A5",0.0293568640760224,0.0291787614587319,0.0333354805334051,0.875306460019141,"CYP3A5",8148,"No",171
"INVS",0.0293568640760224,0.0291787614587319,0.0333354805334051,0.875306460019141,"INVS",8149,"No",171
"SDHC",0.280332597997624,0.334842251885256,0.382584531515368,0.87521116067864,"SDHC",8150,"No",1341
"TIMM17A",0.111997284914305,0.119158484717678,0.136151630236182,0.875189555284601,"TIMM17A",8151,"No",605
"CBFB",0.106906499236382,0.11348419984404,0.129669822168492,0.875178186768688,"CBFB",8152,"No",579
"WDR83",0.0554895638893603,0.0564926871364865,0.0645512110230346,0.87516076369703,"WDR83",8153,"No",315
"ARMT1",0.0695740709316138,0.0715333725251257,0.0817385264906375,0.875148789638617,"ARMT1",8154,"No",390
"FOXK2",0.0656711352452062,0.067139387416854,0.0767211920454341,0.875108762349453,"FOXK2",8155,"No",370
"RTCB",0.167486848803665,0.182907413481126,0.209016235730943,0.875087109101751,"RTCB",8156,"No",873
"GCDH",0.0727982351942983,0.0753173043281815,0.0860718655745554,0.875051375097035,"GCDH",8157,"No",407
"OSBPL7",0.0341082640420838,0.034308255079352,0.0392093053598879,0.87500287914945,"OSBPL7",8158,"No",197
"RAB28",0.060750042423214,0.0618213653789017,0.0706542287147884,0.874984647110899,"RAB28",8159,"No",345
"ZNF76",0.0510775496351604,0.0518712928648707,0.0592854842664444,0.874940864643144,"ZNF76",8160,"No",292
"PSMD6",0.227897505515018,0.262887584876666,0.3004958566915,0.87484595551863,"PSMD6",8161,"No",1127
"EAPP",0.369421347361276,0.473314617582235,0.541042993102818,0.874818865812928,"EAPP",8162,"No",1622
"SCAP",0.0485321567961989,0.0492396135703135,0.0562861256340026,0.874809076227622,"SCAP",8163,"No",277
"IL32",6.30103512642118,47.5821391184192,54.3966704452369,0.874725212572023,"IL32",8164,"No",4808
"PEX13",0.0609197352791447,0.0619704370391696,0.070852619600451,0.87463861447369,"PEX13",8165,"No",345
"MAF1",0.339894790429323,0.425354842968447,0.486343159560338,0.874598181565799,"MAF1",8166,"No",1558
"B3GAT2",0.0658408281011369,0.0672867886450714,0.0769355094403455,0.874586899268468,"B3GAT2",8167,"No",372
"PGRMC2",0.126930256236212,0.136296023139054,0.155842527320146,0.874575287521254,"PGRMC2",8168,"No",682
"PORCN",0.0249448498218225,0.0243267323618791,0.0278172915647621,0.87451836586044,"PORCN",8169,"No",147
"ARL16",0.149329713219073,0.161335684380045,0.18449471827627,0.874473187565472,"ARL16",8170,"No",790
"BAD",0.104021720685559,0.110189186221954,0.126008822460356,0.874456121964167,"BAD",8171,"No",567
"PLRG1",0.138129984727643,0.148941308966685,0.170326248288803,0.874447188633786,"PLRG1",8172,"No",739
"KLHL22",0.0342779568980146,0.0344663701131366,0.0394174784127714,0.874393073859579,"KLHL22",8173,"No",198
"IFI27L1",0.0342779568980146,0.0344663701131366,0.0394174784127714,0.874393073859579,"IFI27L1",8174,"No",198
"UNG",0.0393687425759376,0.0398619232386936,0.0455882798416174,0.87438971983987,"UNG",8175,"No",226
"CHID1",0.080264720855252,0.0836786807595827,0.095710228457948,0.874291934182865,"CHID1",8176,"No",448
"TMEM101",0.10198540641439,0.107893206168525,0.12340881946449,0.874274680178517,"TMEM101",8177,"No",555
"HMGN4",0.322246733412523,0.397327470001629,0.454488839318948,0.874229322324015,"HMGN4",8178,"No",1497
"GLOD4",0.254878669608009,0.298569626315132,0.341547192092079,0.874168001459191,"GLOD4",8179,"No",1240
"PPOX",0.0425929068386221,0.0431617753536161,0.0493790025412133,0.874091681329365,"PPOX",8180,"No",244
"MRPL14",0.25946037671814,0.304868479972497,0.348862033651328,0.873894120210295,"MRPL14",8181,"No",1267
"DHRS13",0.0251145426777533,0.0244879578553449,0.0280306397657258,0.873613947452148,"DHRS13",8182,"No",148
"ZER1",0.0369930425929068,0.037327820216352,0.0427288783441447,0.873597006589042,"ZER1",8183,"No",213
"CAPS",0.0369930425929068,0.037327820216352,0.0427288783441447,0.873597006589042,"CAPS",8184,"No",213
"SUGP1",0.0539623281859834,0.0547929361230241,0.0627211532796017,0.873595800746283,"SUGP1",8185,"No",307
"RITA1",0.0397081282877991,0.0401745244366352,0.0459893863340993,0.873560785194637,"RITA1",8186,"No",228
"RRP1",0.0561683353130833,0.0570957707079718,0.0653647029986881,0.87349545073459,"RRP1",8187,"No",319
"NELFB",0.096894620736467,0.102116967338676,0.116908633672479,0.873476698263006,"NELFB",8188,"No",531
"MRPL4",0.159511284574919,0.172786726493478,0.197821683856298,0.873446849330209,"MRPL4",8189,"No",843
"RNF166",0.334973697607331,0.416965702804326,0.477389633237654,0.873428482257721,"RNF166",8190,"No",1538
"EHD1",0.263702698116409,0.310625595235425,0.355662418851351,0.873371992010341,"EHD1",8191,"No",1266
"UBQLN4",0.027490242660784,0.0270785099607863,0.0310079788825627,0.873275554764194,"UBQLN4",8192,"No",161
"PSTK",0.027490242660784,0.0270785099607863,0.0310079788825627,0.873275554764194,"PSTK",8193,"No",161
"PAFAH1B1",0.3325979976243,0.41312082903196,0.473086272181616,0.873246283657506,"PAFAH1B1",8194,"No",1531
"NPRL2",0.120651620566774,0.128855515576547,0.14757546869096,0.873149966722349,"NPRL2",8195,"No",652
"NUP107",0.118954692007466,0.126886076188519,0.145326103280707,0.873112767246172,"NUP107",8196,"No",643
"ELL",0.0431019854064144,0.043627307485874,0.0499781304625792,0.872927960331365,"ELL",8197,"No",247
"RBBP7",0.263533005260479,0.310205913582908,0.355390089394294,0.87286033809104,"RBBP7",8198,"No",1268
"FNBP1",0.807228915662651,1.42956755739866,1.6378910941237,0.872809897146126,"FNBP1",8199,"No",2727
"ATP6V1E1",0.220431019854064,0.252318415683904,0.289108003551286,0.872747943967392,"ATP6V1E1",8200,"No",1098
"CBX7",0.111997284914305,0.118819041404711,0.136151630236182,0.87269642822929,"CBX7",8201,"No",605
"IDH3B",0.194468012896657,0.217776588122953,0.249557880757448,0.872649613235862,"IDH3B",8202,"No",984
"MRPL49",0.0783980994400136,0.0814290695958441,0.093315159892883,0.872624230503569,"MRPL49",8203,"No",438
"OSTF1",0.464788732394366,0.637804423281031,0.730914557842715,0.87261146523543,"OSTF1",8204,"No",1944
"CAPZB",1.05430171389784,2.17593744934704,2.49360833134815,0.872605942959211,"CAPZB",8205,"No",3147
"ANAPC11",0.353979297471576,0.446978816271937,0.51224266295063,0.872591934645301,"ANAPC11",8206,"No",1613
"POLR3C",0.052095706770745,0.0527845583878785,0.0604929516731417,0.872573695413092,"POLR3C",8207,"No",297
"RPUSD3",0.104870184965213,0.110860527103105,0.127087367230723,0.872317442077792,"RPUSD3",8208,"No",575
"UBE2V2",0.239776005430171,0.277697981046703,0.318354456386557,0.872291797635504,"UBE2V2",8209,"No",1174
"MRPS12",0.204988969964364,0.231563700659036,0.265477466290971,0.872253694048889,"MRPS12",8210,"No",1038
"PHF11",0.293738333616155,0.353112516040466,0.404838575159275,0.8722304091243,"PHF11",8211,"No",1377
"DRG1",0.103852027829628,0.109715301929442,0.125792816496669,0.872190519180767,"DRG1",8212,"No",568
"CCDC84",0.119294077719328,0.12714464754978,0.145777262801762,0.872184352388895,"CCDC84",8213,"No",640
"SLC25A3",0.950279993212286,1.84189274236441,2.11203922478847,0.872092109249953,"SLC25A3",8214,"No",3014
"COPS4",0.139317834719158,0.149799738237537,0.171778998550868,0.872049199851284,"COPS4",8215,"No",739
"SETD1A",0.0375021211606991,0.0377990548580253,0.043345758321185,0.872035842075727,"SETD1A",8216,"No",216
"BRF1",0.0403868997115221,0.0407990356192561,0.0467871815885703,0.872013107735966,"BRF1",8217,"No",232
"ESYT1",0.211437298489734,0.2400796208557,0.275320215531258,0.872001427110762,"ESYT1",8218,"No",1054
"MRPS17",0.0666892923807908,0.0680229307695768,0.0780085189707592,0.871993618992758,"MRPS17",8219,"No",376
"ARFIP2",0.0750042423213983,0.0775370205183207,0.0889204633314994,0.871981742034549,"ARFIP2",8220,"No",419
"UBE2J2",0.163923298829119,0.177808909255102,0.203916178562346,0.871970583740329,"UBE2J2",8221,"No",860
"GIPC1",0.111318513490582,0.117952317574708,0.135281189762413,0.871904791655521,"GIPC1",8222,"No",604
"PARD6A",0.0325810283387069,0.0325431844125881,0.0373294770813702,0.871782488183557,"PARD6A",8223,"No",189
"WRAP73",0.0799253351433905,0.0830541695769617,0.0952769696998718,0.871712963149317,"WRAP73",8224,"No",443
"PLCG1",0.0726285423383676,0.074832821432311,0.0858479299420557,0.871690458731165,"PLCG1",8225,"No",406
"SLC9A1",0.0302053283556762,0.0299768247713324,0.0343896278431417,0.871682151027132,"SLC9A1",8226,"No",176
"ZNF146",0.0931613779059902,0.0977349632602873,0.112123119903491,0.871675380995567,"ZNF146",8227,"No",515
"NSD1",0.332937383336162,0.41289491749737,0.473700262307691,0.871637510787725,"NSD1",8228,"No",1549
"TMEM222",0.0895978279314441,0.0938038606334344,0.107619956558239,0.871621431873307,"TMEM222",8229,"No",493
"IL16",0.400475139996606,0.522891831230136,0.599945557905919,0.871565468465634,"IL16",8230,"No",1743
"SCRN2",0.0763617851688444,0.0790287163397855,0.09067811498836,0.871530207150102,"SCRN2",8231,"No",426
"RRAGA",0.143390463261497,0.15407926994977,0.176792519549376,0.871525957899687,"RRAGA",8232,"No",764
"TMEM179B",0.222637026981164,0.25490499331309,0.292485507025139,0.87151324489791,"TMEM179B",8233,"No",1114
"DDX23",0.13965722043102,0.15004448533355,0.172193444383416,0.871371647572443,"DDX23",8234,"No",741
"CARD8",0.338197861870015,0.421074620042956,0.483249838355632,0.871339391391719,"CARD8",8235,"No",1539
"ETFRF1",0.107415577804174,0.113544796206714,0.130315077599133,0.871309738662734,"ETFRF1",8236,"No",583
"CALM3",0.608179195655863,0.93521482735393,1.07334974285047,0.871304841300215,"CALM3",8237,"No",2292
"CCDC22",0.0739860851858137,0.0763309685775608,0.0876091792263915,0.87126679249343,"CCDC22",8238,"No",415
"COA5",0.132360427625997,0.142016100891332,0.16301190889905,0.871200772081493,"COA5",8239,"No",705
"CCDC28A",0.117088070592228,0.124441485283666,0.142840319605535,0.871192991077888,"CCDC28A",8240,"No",632
"EWSR1",0.371627354488376,0.474904292883656,0.545180681162822,0.87109523373189,"EWSR1",8241,"No",1661
"RNF7",0.455795011030036,0.619778445412979,0.711562618899079,0.871010405762897,"RNF7",8242,"No",1943
"DEDD2",0.198370948583065,0.222522803989546,0.255481228820983,0.870994730283942,"DEDD2",8243,"No",1014
"POLR2F",0.26607839809944,0.31310065712493,0.359478524679077,0.870985707433997,"POLR2F",8244,"No",1290
"TIMM9",0.140845070422535,0.151238729047743,0.173645452116723,0.870962799221951,"TIMM9",8245,"No",750
"SDF2",0.194128627184796,0.216890164714972,0.249035591183678,0.870920351922721,"SDF2",8246,"No",992
"ELAC2",0.0624469709825216,0.0633094899318451,0.0726949236264202,0.870892859825991,"ELAC2",8247,"No",354
"TSR2",0.197013405735619,0.220683543099278,0.253440590910791,0.870750586187511,"TSR2",8248,"No",995
"ACADS",0.0442898353979297,0.044711533089128,0.0513497189119683,0.870725955983888,"ACADS",8249,"No",254
"SPSB3",0.306804683522824,0.371910579122663,0.427248496418294,0.870478380241142,"SPSB3",8250,"No",1438
"SNW1",0.338537247581877,0.421184350148368,0.483868011664561,0.870452974767738,"SNW1",8251,"No",1542
"SLIRP",0.284574919395893,0.339064470497811,0.389559716363512,0.870378676889216,"SLIRP",8252,"No",1357
"NSMCE2",0.0980824707279823,0.103073376089483,0.118426530502503,0.870357137476919,"NSMCE2",8253,"No",535
"EMC3",0.22178856270151,0.253415198328092,0.291187072937842,0.870283133695932,"EMC3",8254,"No",1102
"DHX36",0.438486339725098,0.587737830643314,0.675370544151244,0.87024498733793,"DHX36",8255,"No",1845
"VPS72",0.085355506533175,0.0889453802127996,0.102209768764303,0.870223866936909,"VPS72",8256,"No",472
"VPS25",0.102494484982182,0.107958813827353,0.124060073391334,0.870214009037445,"VPS25",8257,"No",562
"RNASEK",1.21737654844731,2.73905985088918,3.14783056580817,0.870142084723631,"RNASEK",8258,"No",3371
"MTMR4",0.101476327846598,0.106808750160851,0.122758155647009,0.870074575476515,"MTMR4",8259,"No",553
"C6orf136",0.0381808925844222,0.0384265612981171,0.0441660749929469,0.870047005631668,"C6orf136",8260,"No",220
"CCS",0.145766163244527,0.156447193783597,0.179824225198912,0.870000655420824,"CCS",8261,"No",770
"ARHGAP30",0.601561174274563,0.918952076917281,1.05635395029262,0.869928187103144,"ARHGAP30",8262,"No",2297
"FLYWCH2",0.0938401493297132,0.0982868970503519,0.112989167672844,0.869878936845854,"FLYWCH2",8263,"No",517
"TEPSIN",0.0414050568471067,0.0417340743600314,0.0479797270441477,0.869827256866858,"TEPSIN",8264,"No",238
"C19orf25",0.204479891396572,0.23024469295097,0.264703935004454,0.869819683440275,"C19orf25",8265,"No",1037
"GPN1",0.0890887493636518,0.0930462332966878,0.106976893372092,0.869778793940572,"GPN1",8266,"No",493
"FBXW2",0.127948413371797,0.136715359184941,0.157189661593552,0.869747779840932,"FBXW2",8267,"No",685
"TMEM203",0.183268284405227,0.201980694643982,0.23223454963812,0.869727157129379,"TMEM203",8268,"No",947
"CYB561D2",0.156796198880027,0.168893467792744,0.194206045281154,0.869661227837883,"CYB561D2",8269,"No",825
"CCT5",0.351264211776684,0.441086741619532,0.50722013586179,0.869615992019111,"CCT5",8270,"No",1590
"ALDH9A1",0.159002206007127,0.171421407496831,0.197137149478764,0.869554053865905,"ALDH9A1",8271,"No",840
"CHMP6",0.0928219921941286,0.0971192074456563,0.111691728785851,0.869529091378524,"CHMP6",8272,"No",509
"MARS",0.0819616494145596,0.0851005640415417,0.0978751541797181,0.869480766132758,"MARS",8273,"No",455
"ATRIP",0.0283387069404378,0.0278797413341729,0.0320672989060298,0.869413461229518,"ATRIP",8274,"No",166
"WDSUB1",0.0283387069404378,0.0278797413341729,0.0320672989060298,0.869413461229518,"WDSUB1",8275,"No",166
"RIC8A",0.127269641948074,0.135870293370492,0.156291545814453,0.869338726304475,"RIC8A",8276,"No",683
"EIF3I",0.438656032581028,0.58741923893043,0.67571893277865,0.869324818996665,"EIF3I",8277,"No",1873
"B3GAT3",0.163074834549465,0.176219464358106,0.202722115435604,0.869266108334796,"B3GAT3",8278,"No",856
"SPAG7",0.290005090785678,0.346466615724242,0.398575504791696,0.86926218886762,"SPAG7",8279,"No",1376
